DistrictName,TehsilName,UCName,VisitDate,RefCode,SchoolName,SchoolMauza,SchoolAddress,PhoneNumber,TotalAreaKanal,TotalAreaMarla,GPS_North,GPS_East,EstablishmentYear,SchoolLocation,SchoolLevel,SchoolGender,RegistrationStatus,RegistrationNo,BISEAffiliated,BISEName,SchoolCategory,School Category,MediumOfInstruction,NoOfClassRooms,Fac_DrinkingWater,Fac_BoundaryWall,Fac_Electricity,Fac_Toilet,Fac_StaffRoom,Fac_PlayGround,Fac_UPSGenerator,Fac_MultipurposeHall,Fac_OfficeComputer,Fac_ComputerLab,Fac_ScienceLab,Fac_Library,Fac_Transport,Fac_Hostel,BuildingOwnership,Enrolment_PN_Boys,Enrolment_PN_Girls,Enrolment_NU_Boys,Enrolment_NU_Girls,Enrolment_PR_Boys,Enrolment_PR_Girls,Enrolment_01_Boys,Enrolment_01_Girls,Enrolment_02_Boys,Enrolment_02_Girls,Enrolment_03_Boys,Enrolment_03_Girls,Enrolment_04_Boys,Enrolment_04_Girls,Enrolment_05_Boys,Enrolment_05_Girls,Enrolment_06_Boys,Enrolment_06_Girls,Enrolment_07_Boys,Enrolment_07_Girls,Enrolment_08_Boys,Enrolment_08_Girls,Enrolment_09S_Boys,Enrolment_09A_Boys,Enrolment_09S_Girls,Enrolment_09A_Girls,Enrolment_10S_Boys,Enrolment_10A_Boys,Enrolment_10S_Girls,Enrolment_10A_Girls,Enrolment_11S_Boys,Enrolment_11A_Boys,Enrolment_11S_Girls,Enrolment_11A_Girls,Enrolment_12S_Boys,Enrolment_12A_Boys,Enrolment_12S_Girls,Enrolment_12A_Girls,Enrolment_OLS_Boys,Enrolment_OLA_Boys,Enrolment_OLS_Girls,Enrolment_OLA_Girls,Enrolment_ALS_Boys,Enrolment_ALA_Boys,Enrolment_ALS_Girls,Enrolment_ALA_Girls,TeachingStaffMale,TeachingStaffFemale,NonTeachingStaffMale,NonTeachingStaffFemale,MultiGradeClassesClubbed,TextBooksUsed,TextBooksOtherName,Teachers_FAFSC_Male,Teachers_FAFSC_Female,Teachers_BABSC_Male,Teachers_BABSC_Female,Teachers_MAMSC_Male,Teachers_MAMSC_Female,EnumeratorID,EnumeratorName
VEHARI,MAILSI,100/WB,19-Nov-16,36391305,SAADI PUBLIC GIRLS HIGHER SECONDARY SCHOOL GARHA MORE,GARHA MOR,GARHA MOR,3022459970,3,,30.0428529,72.0514481,1992,Rural,High,Girls,Registered,276 EDO,Yes,BISE Multan,21,Private Registered,Urdu,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Owned,,,22,12,13,15,14,21,13,14,11,16,22,20,11,12,19,18,12,13,13,16,20,,32,,21,,21,,,,,,,,,,,,,,,,,,8,10,1,,,PCTB,,,6,6,3,2,1,363201,Muhammad Aslam 
VEHARI,MAILSI,CHAK NO 1 M EAST,9-Nov-16,36390357,ISLAMIA MODEL SCHOOL,RAHLILA,ADDA HARI MINOR MAILSI,3457098145,3,6,29.8588189,72.0813004,2004,Rural,High,Both,Registered,124/EDO,No,,21,Private Registered,Urdu,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Rented,,,15,20,11,24,38,32,75,30,63,40,40,28,58,38,35,30,27,30,29,24,,,31,,9,,14,,,,,,,,,,,,,,,,,,12,18,6,,,PCTB,,4,10,4,4,4,4,363202,Muhammad Mehboob Hakeem
VEHARI,MAILSI,FADDA,22-Nov-16,36391449,THE MULTAN ALMA MAILSI,FADDA ,SYPAN ROAD NEAR CENT,3602525,34,,29.7823233,72.1808537,2011,Rural,High,Girls,Registered,726/EDO,Yes,BISE Multan,21,Private Registered,English,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Donated,41,30,41,28,38,28,36,32,30,25,33,30,21,16,15,8,14,12,15,10,9,4,2,,5,,2,,4,,,,,,,,,,,,,,,,,,2,30,6,2,,PCTB,,,,,5,2,25,363204,Amjad Ali
VEHARI,MAILSI,KARAMPUR,8-Nov-16,36390134,AFAQ GIRLS HIGH SCHOOL KARAM PUR  ,KARM PUR,PEER SHAH ROAD KARAM PUR,3336616768,4,2,29.8983088,72.3531108,2007,Rural,High,Both,Registered,255/EDO,Yes,BISE Multan,21,Private Registered,Mixed,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Rented,,,36,34,36,33,64,56,69,50,36,56,36,34,13,25,,20,,35,,39,,,26,,,,32,,,,,,,,,,,,,,,,,,1,27,4,1,,PCTB,,,18,1,5,,4,363205,Intezar Ahmad
VEHARI,MAILSI,KOTLI MATAM,9-Nov-16,36390332,ALI BIN ABI TALIB MIDDLE SCHOOL ,KOTLI MAHTAM,BASTI ASLAM KOT,3027721037,8,,29.8809827,72.3076175,1995,Rural,Middle,Both,Registered,1316/EE,No,,31,Punjab Education Foundation (PEF),Urdu,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Rented,,,33,34,39,31,52,42,60,24,47,23,31,11,19,7,60,,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,2,,,PCTB,,4,6,,6,2,,363205,Intezar Ahmad
VEHARI,MAILSI,FATEH PUR,8-Nov-16,36390150,IQBAL PUBLIC GIRLS MIDDLE SCHOOL FATEH PUR,FATEH PUR,FATEH PUR MAILSI DISTT: VEHARI,3023547924,3,10,29.6874154,72.1395688,2003,Rural,Middle,Both,Registered,107/EDO,No,,21,Private Registered,Mixed,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Owned,,,35,26,56,30,41,29,48,45,59,39,57,33,38,46,26,31,20,25,31,23,,,,,,,,,,,,,,,,,,,,,,,,,18,8,4,2,N/A,PCTB,N/A,8,3,9,3,1,2,363206,Muhammad Pervez Akhtar 
VEHARI,MAILSI,SANDHA,8-Nov-16,36390222,ISLAMIA MODEL SECONDARY SCHOOL SANDA,SANDA,SANDA TIBBA,3017417601,5,10,29.9835778,71.8962278,2007,Rural,Middle,Both,Registered,256,No,,21,Private Registered,Mixed,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Owned,,,44,25,33,64,24,25,25,25,15,15,16,17,27,27,27,27,26,27,27,37,,,,,,,,,,,,,,,,,,,,,,,,,14,15,3,,,PCTB,,7,10,4,4,3,1,363208,Asghar Ali
VEHARI,MAILSI,LAL SAGHU,8-Nov-16,36390251,AL TAHIR GIRLS HIGHER SECONDARY SCHOOL DOKOTA,KOT MALIK,DOKOTA MAILSI,3016572181,4,,29.8969179,72.0212542,2000,Rural,HigherSecondary,Both,Registered,206/EDO,Yes,BISE Multan,21,Private Registered,Mixed,33,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Owned,,,42,32,39,41,48,53,38,52,29,39,30,42,31,63,,53,,30,,35,,,61,,,,49,,,,44,,,,14,,,,,,,,,,4,28,3,1,,PCTB,,,6,1,13,3,9,363208,Asghar Ali
VEHARI,VEHARI,87/WB,10-Nov-16,36390500,JAMIL MIDDLE SCHOOL 87 WB CHAKRALA,87/W.B,CHAK NO 87/W.B VEHARI,3007735782,8,,30.1049299,72.2865254,1999,Rural,High,Both,Registered,866,No,,31,Punjab Education Foundation (PEF),Mixed,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Rented,,,27,9,24,14,21,9,12,14,13,12,18,14,14,6,34,18,28,19,18,5,48,,64,,29,,26,,,,,,,,,,,,,,,,,,9,10,4,,,PCTB,,,1,6,7,3,2,363303,Ghulam Mustafa
VEHARI,VEHARI,34/WB,8-Nov-16,36390221,MUHAMMADIA PUBLIC SCHOOL 34/WB,CHAK NO 34/W.B,CHAK NO 34/W.B ADA PIPLY,3457083318,4,2,30.1264552,72.2775612,1992,Rural,High,Both,Registered,656/EE,No,,31,Punjab Education Foundation (PEF),Mixed,23,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Owned,24,14,20,12,20,18,35,23,30,13,33,14,23,18,18,12,19,14,17,,8,14,8,,46,,3,,10,,,,,,,,,,,,,,,,,,7,18,2,1,,PCTB,,2,3,3,6,2,9,363305,Muhammad Mansha
VEHARI,VEHARI,561/EB,9-Nov-16,36390265,PAKISTAN HIGHER SECONDARY SCHOOL,MACHIWALA,MACHIWALA TEHSIL & DISTRICT VEHARI,673380279,6,,30.1038345,72.5164933,2008,Rural,High,Both,Registered,264/EDO,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,22,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Rented,,,,,35,,68,,94,5,65,39,59,36,46,22,64,,73,,59,,34,,,,34,,,,,,,,,,,,,,,,,,,,12,16,1,1,N/A,PCTB,N/A,4,5,6,8,2,3,363307,Muhammad Nadeem Shan
VEHARI,VEHARI,533/EB,8-Nov-16,36390113,PAKISTAN PUBLIC GIRLS HIGH SCHOOL,MACHIANWALA,MACHIAN WALA,673380279,3,,30.1033402,72.5171089,2006,Rural,High,Both,Registered,0221/EDO,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,24,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Rented,,,,,1,32,36,62,25,73,62,40,34,59,40,51,,63,,63,,45,,,34,,,,31,,,,,,,,,,,,,,,,,,1,27,4,1,,PCTB,,,10,,11,1,6,363307,Muhammad Nadeem Shan
VEHARI,VEHARI,533/EB,9-Nov-16,36390267,THE SPIRIT SCHOOL,MACHIANWALA,AKBAR TOWN MACHIAN WALA,673380121,8,,30.1053002,72.5170627,2014,Rural,High,Both,Registered,649/EDO,No,,21,Private Registered,Mixed,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Owned,27,24,28,31,42,30,18,17,20,14,17,15,8,9,17,4,10,6,18,7,13,5,17,,10,,16,,9,,,,,,,,,,,,,,,,,,2,32,7,3,,Oxford,,,2,2,13,,17,363307,Muhammad Nadeem Shan
VEHARI,VEHARI,MC VEHARI,30-Mar-17,36391843,THE CITY SCHOOL,N/A,MULTAN ROAD COLLEGE TOWN,3114099248,8,,29.972367,71.878028,2001,Urban,HigherSecondary,Both,NotRegistered,,No,,22,Private Un-Registered,English,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rented,8,6,29,19,34,21,28,14,41,18,21,13,22,19,28,19,13,13,11,16,18,9,6,,9,,17,,7,,8,,7,,,,,,,,,,,,,,4,32,12,6,,Others,"OXFORD, CAMBRIDGE",1,,2,11,1,21,363306,Muhammad Naveed Anwar
VEHARI,VEHARI,MC VEHARI,25-Nov-16,36391634,THE EDUCATORS GHAZALI CAMPUS ,REHMAT COLONY,REHMAT COLONY VEHARI,3007731285,18,,30.0402189,72.371994,2005,Urban,HigherSecondary,Both,Registered,232/EDO,Yes,BISE Multan,21,Private Registered,English,36,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Owned,15,20,30,30,24,26,20,22,20,30,22,28,21,23,30,25,65,48,58,44,55,38,74,,50,,50,,45,,,,,,,,7,,,,,,,,,,18,40,4,5,N/A,Oxford,,,,3,,15,40,363306,Muhammad Naveed Anwar
VEHARI,VEHARI,MC VEHARI,16-Mar-17,36391841,THE CITY SCHOOL,N/A,MULTAN ROAD VEHARI,673365551,8,,29.972367,71.878028,2001,Urban,HigherSecondary,Both,Registered,,No,,21,Private Registered,English,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rented,8,6,29,19,34,21,28,14,41,18,21,13,22,19,28,19,13,13,11,16,18,9,6,,9,,17,,7,,8,,7,,,,,,,,,,,,,,4,32,12,6,,Others,"OXFORD, CAMBRIDGE",1,,2,11,1,21,363303,Ghulam Mustafa
VEHARI,VEHARI,MC VEHARI,9-Nov-16,36390359,THE EDUCATORS GHAZALI CAMPUS VEHARI,N/A,234 N SHARQI COLONY VEHARI,673361500,3,10,30.0366132,72.3626322,2005,Urban,Primary,Both,Registered,215,No,,21,Private Registered,English,36,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Owned,93,49,80,53,79,55,65,48,62,45,67,43,39,45,42,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,43,3,5,,Others,TE SERIES,,,,10,2,33,363310,Muhammad Shahzad Naseem
VEHARI,VEHARI,MC VEHARI,12-Nov-16,36390812,BILAL HIGH SCHOOL VEHARI,N/A,SEED FARM ROAD CE4HARI,673363229,25,8,30.0363991,72.3562639,1985,Urban,High,Both,Registered,46/EDO,Yes,BISE Multan,21,Private Registered,Mixed,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rented,,,40,30,42,32,45,37,52,37,48,40,42,34,47,34,42,28,30,35,34,38,45,,24,,22,,28,,,,,,,,,,,,,,,,,,14,50,6,2,,Oxford,,4,,8,45,2,5,363310,Muhammad Shahzad Naseem
VEHARI,VEHARI,MC VEHARI,19-Nov-16,36391349,DIVISIONAL PUBLIC SCHOOL VEHARI BOYS,,SEED FORM ROAD TEHSIL VEHARI,067-3362404,52,,30.0412898,72.353055,2001,Urban,High,Boys,Registered,131/EDO,Yes,BISE Multan,15,Divisional Public School (DPS),English,55,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Owned,65,,76,,83,,85,,87,,105,,89,,75,,72,,71,,52,,49,,,,45,,,,,,,,,,,,,,,,,,,,11,71,23,4,,PCTB,,3,1,3,5,5,65,363310,Muhammad Shahzad Naseem
VEHARI,VEHARI,MC VEHARI,19-Nov-16,36391350,DIVISIONAL PUBLIC SCHOOL VEHARI GIRLS,,SEED FORM ROAD TEHSIL VEHARI,067-3362404,52,,30.0412886,72.3530551,2001,Urban,High,Girls,Registered,129/EDO,Yes,BISE Multan,15,Divisional Public School (DPS),English,55,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Owned,,60,,80,,82,,76,,91,,62,,63,,60,,59,,56,,49,,,51,,,,31,,,,,,,,,,,,,,,,,,11,71,23,4,,PCTB,,3,1,3,5,5,65,363310,Muhammad Shahzad Naseem
MULTAN,MULTAN SADAR,SHER SINGH WALA,3-Dec-16,36192177,MULTAN GRAMMAR GIRLS HIGH SCHOOL ,SHER SINGH,NEAR BASTI GULZAR PUR,3334047585,3,3,30.0945876,71.5611446,2012,Rural,High,Girls,Registered,36130782320/2378,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Owned,50,55,35,35,20,25,24,15,38,31,19,16,27,17,20,14,,20,,9,,9,,,24,,,,13,,,,,,,,,,,,,,,,,,,22,,3,,PCTB,,,4,,6,,12,361101,Abdul Razzaq
MULTAN,MULTAN SADAR,KOT RAB NAWAZ,15-Nov-16,36190945,AMAN PUBLIC SCHOOL,KOT RUB NAWAT,AMAN SCHOOL STR KOT RUB NAWAT,3017539317,3,3,30.1544537,71.5366005,2002,Rural,Primary,Both,Registered,1788,No,,33,Other,Urdu,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Owned,,,43,27,45,25,93,64,46,49,32,28,45,44,28,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,3,,PCTB,,,13,,13,,2,361101,Abdul Razzaq
MULTAN,MULTAN SADAR,JALALABAD,12-Nov-16,36190657,AL ILAM REHBAR HIGH SCHOOL,JALAL ABAD,BASTI JALAL ABAD SHUMALI,3226140134,6,15,30.1244224,71.590485,2002,Rural,High,Both,Registered,1504,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Owned,,,56,61,84,83,66,67,75,54,68,63,60,60,30,30,45,55,45,70,45,45,40,,55,,55,,55,,,,,,,,,,,,,,,,,,13,43,2,3,,PCTB,,3,14,5,17,5,12,361101,Abdul Razzaq
MULTAN,MULTAN SADAR,BHAKAR ARBI,22-Dec-16,36192569,ZENABIA CAMPUS (GARDON TOWN),BHAKAR ARBI,SHER SHAH ROAD OPP GARDEN TOWN,616536111,12,,30.1629869,71.4072545,2004,Urban,High,Boys,Registered,361110511301/2236,Yes,BISE Multan,21,Private Registered,English,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Owned,19,23,22,37,31,36,27,25,31,18,19,26,21,20,18,20,29,,22,,27,,21,,,,18,,,,,,,,,,,,,,,,,,,,8,28,10,3,,PCTB,,,,1,2,7,26,361102,Aftab Ahmed
MULTAN,MULTAN SADAR,QASBA-I,23-Nov-16,36191793,A ONE PUBLIC SCHOOL LAR MULTAN,LAR,"P/O KHAS , LAR , TEH / DIST MULTAN",3007186319,3,,30.0199716,71.4954227,1993,Rural,Middle,Both,Registered,2340,No,,31,Punjab Education Foundation (PEF),Urdu,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Rented,,,23,15,23,12,44,28,49,44,52,41,44,32,42,32,32,34,31,33,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,1,,PCTB,,,11,,6,,3,361103,Asif Hussain
MULTAN,MULTAN SADAR,QASBA-I,23-Nov-16,36191783,PERFECT MUSLIM SCHOOL AND COLLEGE LAR MULTAN,LARR,LARR,3007186780,4,,30.0164337,71.4950517,2010,Rural,High,Both,Registered,1969,No,,21,Private Registered,Mixed,40,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Rented,,,27,19,27,17,38,22,19,9,38,22,31,17,28,16,35,18,49,21,43,17,114,,36,,95,,37,,,,,,,,,,,,,,,,,,20,12,4,2,,PCTB,,2,7,8,3,10,2,361103,Asif Hussain
MULTAN,MULTAN SADAR,QASBA-I,16-Nov-16,36191183,MUSLIM PUBLIC HIGHER SCHOOL FOR BOYS ADA BILI WALA MULTAN,SULTAN PUR,PEER ISMAIL BUP ROAD MULTAN,614234503,136,,30.0813917,71.4940814,2012,Rural,High,Boys,Registered,2372,Yes,BISE Multan,21,Private Registered,Mixed,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Owned,,,,,,,,,,,,,,,,,41,,84,,136,,315,,,,326,,,,,,,,,,,,,,,,,,,,37,,6,,,PCTB,,4,,11,,22,,361103,Asif Hussain
MULTAN,MULTAN SADAR,12/F (BASTI MALOOK),11-Nov-16,36190566,AL SIRAJ  PUBLIC GIRLS HIGH SCHOOL BASTI MALOOK,CHAK 12 GAIZ,CHAK 12 FAIZ BASTI MALOOK PO SAME,3467088303,7,12,29.8584449,71.5344276,2003,Rural,High,Both,Registered,2658,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,36,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Owned,,,36,25,24,35,28,32,44,46,20,33,24,46,28,49,,60,,59,,65,,,135,,,,105,,,,,,,,,,,,,,,,,,2,39,4,2,,PCTB,,2,5,,20,,14,361103,Asif Hussain
MULTAN,MULTAN SADAR,12/F (BASTI MALOOK),5-Nov-16,36190145,FORT PUBLIC BOYS HIGHER SECONDARY SCHOOL BASTI MALOK,12-FIAZ,BASTI MALOOK DUNIA PURE ROAD,3457275242,4,,29.8508073,71.5468394,2013,Rural,HigherSecondary,Boys,Registered,36130881422/2360,Yes,BISE Multan,21,Private Registered,English,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Owned,,,,,,,,,,,,,,,,,65,,75,,77,,111,,,,115,,,,61,9,,,61,2,,,,,,,,,,,27,,2,,,PCTB,,2,,5,,20,,361103,Asif Hussain
MULTAN,MULTAN SADAR,12/F (BASTI MALOOK),5-Nov-16,36190130,FORT PUBLIC SCHOOL DUNIA PUR ROAD BASTI MALOOK,12-FIAZ,BASTI MALOOK DUNIA PUR ROAD,3027480077,4,1,29.8508801,71.5446971,1994,Rural,Primary,Both,Registered,100/E.E,No,,31,Punjab Education Foundation (PEF),English,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Owned,,,68,37,42,28,53,51,65,57,75,59,96,64,101,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,24,5,,,PCTB,,1,7,4,12,2,5,361103,Asif Hussain
MULTAN,MULTAN SADAR,12/F (BASTI MALOOK),4-Nov-16,36190007,IBN E QASIM HIGH SCHOOL FOR BOYS ,12-FIAZ,DUNIA PURE ROAD BASTI MALOOOH,3077423350,5,1,29.8524717,71.5434327,2010,Rural,High,Both,Registered,2383,Yes,BISE Multan,21,Private Registered,Mixed,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Rented,20,22,,,17,21,16,14,19,15,30,25,28,31,34,33,35,,40,,41,,79,,,,85,,,,,,,,,,,,,,,,,,,,13,11,6,,,PCTB,,,2,6,7,7,2,361103,Asif Hussain
MULTAN,MULTAN SADAR,TAJ PUR SANDILA,14-Dec-16,36192437,BRIGHT STAR MODEL SCHOOL(PEF),GUJAR COLONY,GUJAR COLONY SARAJ MIANI MULTAN,3017511069,4,,30.2230736,71.4557242,2011,Rural,Primary,Both,Registered,36130592212/2204,No,,31,Punjab Education Foundation (PEF),Mixed,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Rented,,,42,28,38,32,49,56,52,47,49,47,55,62,37,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,1,,PCTB,,,12,,8,,,361102,Aftab Ahmed
MULTAN,MULTAN SADAR,KABIR PUR,24-Nov-16,36191952,SHOUKAT PUBLIC SCHOOL ADA GARDAZI MOR MULTAN,1KOTLA RAHAM ALI,BAHAWAL PUR ROAD GARDEZI MOR,3007307605,6,,30.0489404,71.4957937,1999,Rural,Middle,Both,Registered,1564,No,,31,Punjab Education Foundation (PEF),Mixed,38,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Owned,,,88,53,70,46,88,49,106,67,57,61,61,49,39,28,54,41,51,43,27,15,,,,,,,,,,,,,,,,,,,,,,,,,7,31,,,,PCTB,,3,13,3,7,1,11,361103,Asif Hussain
MULTAN,MULTAN SADAR,DOGRANA / BUDHLA SANT,7-Nov-16,36190303,PUNJAB CADET SCHOOL,DOGRANA,P/O BUDHLA SANT MULTAN,3017489567,4,12,30.1604423,71.7067049,2003,Rural,Middle,Both,Registered,2435,No,,31,Punjab Education Foundation (PEF),Mixed,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Owned,,,58,46,36,31,39,19,83,49,44,45,35,32,38,23,36,20,18,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,,1,24,3,,,PCTB,,,13,,8,1,3,361104,Baqir Hussain
MULTAN,MULTAN SADAR,DOGRANA / BUDHLA SANT,7-Nov-16,36190306,AL FALAH MISALI GIRLS HIGH SCHOOL BUDHLA SANT,DOGRANA,P/O BUDHLA SANT MULTAN,3089259754,4,6,30.1604763,71.7134974,2003,Rural,High,Girls,Registered,1809,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Rented,,,,35,,61,,66,,66,,65,,62,,34,,34,,77,,64,,,35,,,,35,,,,,,,,,,,,,,,,,,,27,2,5,,PCTB,,,17,,7,,3,361104,Baqir Hussain
MULTAN,MULTAN SADAR,DOGRANA / BUDHLA SANT,7-Nov-16,36190307,IQBAL MODEL GIRLS HIGHER SECONDARY SCHOOL ,DOGRANA,P/O BUDHLA SANT MULTAN,3017501124,7,,30.1590055,71.7105314,1991,Rural,HigherSecondary,Both,Registered,1546,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Owned,35,35,30,33,46,53,50,48,72,53,58,43,63,95,42,61,,111,,123,,121,,,123,,,,116,,,,56,15,,,60,16,,,,,,,,,2,74,5,15,,PCTB,,,31,,28,2,15,361104,Baqir Hussain
MULTAN,MULTAN SADAR,DOGRANA / BUDHLA SANT,7-Nov-16,36190309,AL FALAH MISALI BOYS HIGH SCHOOL BUDHLA SANT,DOGRANA,P/O BUDHLA SANT MULTAN,3053017460,8,5,30.1604763,71.7134974,2003,Rural,High,Boys,Registered,1810,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Rented,,,33,,59,,60,,94,,63,,65,,62,,70,,80,,33,,34,,,,34,,,,,,,,,,,,,,,,,,,,10,16,4,1,,PCTB,,1,8,9,8,,,361104,Baqir Hussain
MULTAN,MULTAN SADAR,DOGRANA / BUDHLA SANT,10-Nov-16,36190496,AL KHALID ISLAMIA  MODEL SCHOOL ,DOGRANA,P.O BUDHLA SANT MULTAN,3027551190,7,15,30.1907629,71.6504631,2009,Rural,High,Both,Registered,2405,No,,31,Punjab Education Foundation (PEF),Urdu,27,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Owned,,,32,31,15,14,29,35,59,38,71,50,38,27,29,35,33,25,32,25,47,23,36,,30,,22,,22,,,,,,,,,,,,,,,,,,9,24,3,,,PCTB,,5,17,3,4,1,3,361104,Baqir Hussain
MULTAN,MULTAN SADAR,DOGRANA / BUDHLA SANT,12-Nov-16,36190641,AZIZ PUBLIC MODEL SCHOOL,BUDHLA SANT,PO BUDHLA SANT MULTAN,3336109100,8,,30.161393,71.7106182,2002,Rural,High,Both,Registered,1340,No,,31,Punjab Education Foundation (PEF),Mixed,33,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Owned,,,58,50,75,74,47,25,64,46,52,46,50,48,52,49,31,28,63,47,30,31,33,,31,,29,,25,,,,,,,,,,,,,,,,,,,39,4,2,,PCTB,,,24,,10,,5,361104,Baqir Hussain
MULTAN,MULTAN SADAR,DOGRANA / BUDHLA SANT,11-Nov-16,36190591,IQBAL MODEL BOYS HIGH SCHOOL,DOGRANA,P.O BUDHLA SANT MULTAN,3007300979,10,,30.16804833,71.70737667,2003,Rural,High,Both,Registered,545,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Owned,,,37,27,51,37,50,39,74,27,72,27,59,29,77,8,68,,65,,104,,133,,,,100,,,,,,,,,,,,,,,,,,,,26,22,3,2,,PCTB,,3,11,13,8,10,3,361104,Baqir Hussain
